[03:20:20] [Render thread/INFO]: StateOutput State: inworld,unpaused
[04:44:34] [Render thread/INFO]: [CHAT] 542 969
[04:44:34] [Render thread/INFO]: [CHAT] 543 968
[04:44:34] [Render thread/INFO]: [CHAT] 544 968
[04:44:34] [Render thread/INFO]: [CHAT] 545 968
[04:44:34] [Render thread/INFO]: [CHAT] 546 968
[04:44:34] [Render thread/INFO]: [CHAT] 547 968
[04:44:34] [Render thread/INFO]: [CHAT] 548 968
[04:44:34] [Render thread/INFO]: [CHAT] 549 968
[04:44:34] [Render thread/INFO]: [CHAT] 550 968
[04:44:34] [Render thread/INFO]: [CHAT] 551 968
[04:44:34] [Render thread/INFO]: [CHAT] 552 968
[04:44:34] [Render thread/INFO]: [CHAT] 553 967
[04:44:34] [Render thread/INFO]: [CHAT] 554 968
[04:44:34] [Render thread/INFO]: [CHAT] 555 968
[04:44:34] [Render thread/INFO]: [CHAT] 556 968
[04:44:34] [Render thread/INFO]: [CHAT] 557 967
[04:44:34] [Render thread/INFO]: [CHAT] 558 967
[04:44:34] [Render thread/INFO]: [CHAT] 559 967
[04:44:34] [Render thread/INFO]: [CHAT] 560 967
[04:44:35] [Render thread/INFO]: [CHAT] 561 967
[04:44:35] [Render thread/INFO]: [CHAT] 562 967
[04:44:35] [Render thread/INFO]: [CHAT] 563 965
[04:44:35] [Render thread/INFO]: [CHAT] 564 965
[04:44:35] [Render thread/INFO]: [CHAT] 565 964
[04:44:35] [Render thread/INFO]: [CHAT] 566 963
[04:44:35] [Render thread/INFO]: [CHAT] 567 964
[04:44:35] [Render thread/INFO]: [CHAT] 568 963
[04:44:35] [Render thread/INFO]: [CHAT] 569 963
[04:44:35] [Render thread/INFO]: [CHAT] 570 963
[04:44:35] [Render thread/INFO]: [CHAT] 571 962
[04:44:35] [Render thread/INFO]: [CHAT] 572 964
[04:44:35] [Render thread/INFO]: [CHAT] 573 976
[04:44:35] [Render thread/INFO]: [CHAT] 574 976
[04:44:35] [Render thread/INFO]: [CHAT] 575 975
[04:44:35] [Render thread/INFO]: [CHAT] 576 974
[04:44:35] [Render thread/INFO]: [CHAT] 577 974
[04:44:35] [Render thread/INFO]: [CHAT] 578 973
[04:44:35] [Render thread/INFO]: [CHAT] 579 972
[04:44:35] [Render thread/INFO]: [CHAT] 580 972
[04:44:36] [Render thread/INFO]: [CHAT] 581 971
[04:44:36] [Render thread/INFO]: [CHAT] 582 973
[04:44:36] [Render thread/INFO]: [CHAT] 583 977
[04:44:36] [Render thread/INFO]: [CHAT] 584 972
[04:44:36] [Render thread/INFO]: [CHAT] 585 970
[04:44:36] [Render thread/INFO]: [CHAT] 586 973
[04:44:36] [Render thread/INFO]: [CHAT] 587 974
[04:44:36] [Render thread/INFO]: [CHAT] 588 975
[04:44:36] [Render thread/INFO]: [CHAT] 589 976
[04:44:36] [Render thread/INFO]: [CHAT] 590 976
[04:44:36] [Render thread/INFO]: [CHAT] 591 977
[04:44:36] [Render thread/INFO]: [CHAT] 592 980
[04:44:36] [Render thread/INFO]: [CHAT] 593 981
[04:44:36] [Render thread/INFO]: [CHAT] 594 982
[04:44:36] [Render thread/INFO]: [CHAT] 595 983
[04:44:36] [Render thread/INFO]: [CHAT] 596 985
[04:44:36] [Render thread/INFO]: [CHAT] 597 986
[04:44:36] [Render thread/INFO]: [CHAT] 598 986
[04:44:36] [Render thread/INFO]: [CHAT] 599 986
[04:44:39] [Sound engine/WARN]: Maximum sound pool size 8 reached
[04:44:39] [Render thread/WARN]: Failed to create new sound handle
[04:44:40] [Render thread/INFO]: [CHAT] 1 503
[04:44:40] [Render thread/INFO]: [CHAT] 2 503
[04:44:40] [Render thread/INFO]: [CHAT] 3 503
[04:44:40] [Render thread/INFO]: [CHAT] 4 503
[04:44:40] [Render thread/INFO]: [CHAT] 5 503
[04:44:40] [Render thread/INFO]: [CHAT] 6 503
[04:44:40] [Render thread/INFO]: [CHAT] 7 503
[04:44:40] [Render thread/INFO]: [CHAT] 8 503
[04:44:40] [Render thread/INFO]: [CHAT] 9 503
[04:44:40] [Render thread/INFO]: [CHAT] 10 503
[04:44:40] [Render thread/INFO]: [CHAT] 11 503
[04:44:40] [Render thread/INFO]: [CHAT] 12 503
[04:44:40] [Render thread/INFO]: [CHAT] 13 503
[04:44:40] [Render thread/INFO]: [CHAT] 14 503
[04:44:40] [Render thread/INFO]: [CHAT] 15 503
[04:44:41] [Render thread/INFO]: [CHAT] 16 503
[04:44:41] [Render thread/INFO]: [CHAT] 17 503
[04:44:41] [Render thread/INFO]: [CHAT] 18 503
[04:44:41] [Render thread/INFO]: [CHAT] 19 503
[04:44:41] [Render thread/INFO]: [CHAT] 20 503
[04:44:41] [Render thread/INFO]: [CHAT] 21 503
[04:44:41] [Render thread/INFO]: [CHAT] 22 503
[04:44:41] [Render thread/INFO]: [CHAT] 23 503
[04:44:41] [Render thread/INFO]: [CHAT] 24 503
[04:44:41] [Render thread/INFO]: [CHAT] 25 503
[04:44:41] [Render thread/INFO]: [CHAT] 26 503
[04:44:41] [Render thread/INFO]: [CHAT] 27 503
[04:44:41] [Render thread/INFO]: StateOutput State: inworld,gamescreenopen
[04:44:41] [Render thread/INFO]: [CHAT] 28 503
[04:44:41] [Render thread/INFO]: [CHAT] 29 503
[04:44:41] [Render thread/INFO]: [CHAT] 30 503
[04:44:41] [Render thread/INFO]: [CHAT] 31 503
[04:44:41] [Render thread/INFO]: [CHAT] 32 503
[04:44:41] [Render thread/INFO]: [CHAT] 33 502
[04:44:41] [Render thread/INFO]: [CHAT] 34 502
[04:44:41] [Render thread/INFO]: [CHAT] 35 501
[04:44:42] [Render thread/INFO]: [CHAT] 36 501
[04:44:42] [Render thread/INFO]: [CHAT] 37 501
[04:44:42] [Render thread/INFO]: StateOutput State: inworld,unpaused
[04:44:42] [Render thread/INFO]: [CHAT] 38 501
[04:44:42] [Render thread/INFO]: [CHAT] 39 499
[04:44:42] [Render thread/INFO]: [CHAT] 40 499
[04:44:42] [Render thread/INFO]: [CHAT] 41 499
[04:44:42] [Render thread/INFO]: [CHAT] 42 499
[04:44:42] [Render thread/INFO]: [CHAT] 43 497
[04:44:42] [Render thread/INFO]: [CHAT] 44 497
[04:44:42] [Render thread/INFO]: [CHAT] 45 496
[04:44:42] [Render thread/INFO]: [CHAT] 46 495
[04:44:42] [Render thread/INFO]: [CHAT] 47 493
[04:44:42] [Render thread/INFO]: [CHAT] 48 489
[04:44:42] [Render thread/INFO]: [CHAT] 49 487
[04:44:42] [Render thread/INFO]: [CHAT] 50 488
[04:44:42] [Render thread/INFO]: [CHAT] 51 489
[04:44:42] [Render thread/INFO]: [CHAT] 52 488
[04:44:42] [Render thread/INFO]: [CHAT] 53 487
[04:44:42] [Render thread/INFO]: [CHAT] 54 483
[04:44:42] [Render thread/INFO]: [CHAT] 55 481
[04:44:43] [Render thread/INFO]: [CHAT] 56 436
[04:44:43] [Render thread/INFO]: [CHAT] 57 434
[04:44:43] [Render thread/INFO]: [CHAT] 58 429
[04:44:43] [Render thread/INFO]: [CHAT] 59 428
[04:44:43] [Render thread/INFO]: [CHAT] 60 426
[04:44:43] [Render thread/INFO]: [CHAT] 61 424
[04:44:43] [Render thread/INFO]: [CHAT] 62 424
[04:44:43] [Render thread/INFO]: [CHAT] 63 423
[04:44:43] [Render thread/INFO]: [CHAT] 64 426
[04:44:43] [Render thread/INFO]: [CHAT] 65 444
[04:44:43] [Render thread/INFO]: [CHAT] 66 437
[04:44:43] [Render thread/INFO]: [CHAT] 67 436
[04:44:43] [Render thread/INFO]: [CHAT] 68 440
[04:44:43] [Render thread/INFO]: [CHAT] 69 446
[04:44:43] [Render thread/INFO]: [CHAT] 70 448
[04:44:43] [Render thread/INFO]: [CHAT] 71 453
[04:44:43] [Render thread/INFO]: [CHAT] 72 453
[04:44:43] [Render thread/INFO]: [CHAT] 73 453
[04:44:43] [Render thread/INFO]: [CHAT] 74 453
[04:44:43] [Render thread/INFO]: [CHAT] 75 453
[04:44:44] [Render thread/INFO]: [CHAT] 76 453
[04:44:44] [Render thread/INFO]: [CHAT] 77 453
[04:44:44] [Render thread/INFO]: [CHAT] 78 453
[04:44:44] [Render thread/INFO]: [CHAT] 79 453
[04:44:44] [Render thread/INFO]: [CHAT] 80 453
[04:44:44] [Render thread/INFO]: [CHAT] 81 453
[04:44:44] [Render thread/INFO]: [CHAT] 82 453
[04:44:44] [Render thread/INFO]: [CHAT] 83 453
[04:44:44] [Render thread/INFO]: [CHAT] 84 453
[04:44:44] [Render thread/INFO]: [CHAT] 85 453
[04:44:44] [Render thread/INFO]: [CHAT] 86 453
[04:44:44] [Render thread/INFO]: [CHAT] 87 453
[04:44:44] [Render thread/INFO]: [CHAT] 88 453
[04:44:44] [Render thread/INFO]: [CHAT] 89 453
[04:44:44] [Render thread/INFO]: [CHAT] 90 453
[04:44:44] [Render thread/INFO]: [CHAT] 91 453
[04:44:44] [Render thread/INFO]: [CHAT] 92 453
[04:44:44] [Render thread/INFO]: [CHAT] 93 453
[04:44:44] [Render thread/INFO]: [CHAT] 94 453
[04:44:44] [Render thread/INFO]: [CHAT] 95 453
[04:44:45] [Render thread/INFO]: [CHAT] 96 453
[04:44:45] [Render thread/INFO]: [CHAT] 97 453
[04:44:45] [Render thread/INFO]: [CHAT] 98 453
[04:44:45] [Render thread/INFO]: [CHAT] 99 454
[04:44:45] [Render thread/INFO]: [CHAT] 100 454
[04:44:45] [Render thread/INFO]: [CHAT] 101 454
[04:44:45] [Render thread/INFO]: [CHAT] 102 456
[04:44:45] [Render thread/INFO]: [CHAT] 103 458
[04:44:45] [Render thread/INFO]: [CHAT] 104 457
[04:44:45] [Render thread/INFO]: [CHAT] 105 457
[04:44:45] [Render thread/INFO]: [CHAT] 106 457
[04:44:45] [Render thread/INFO]: [CHAT] 107 458
[04:44:45] [Render thread/INFO]: [CHAT] 108 458
[04:44:45] [Render thread/INFO]: [CHAT] 109 105
[04:44:45] [Render thread/INFO]: [CHAT] 110 105
[04:44:45] [Render thread/INFO]: [CHAT] 111 105
[04:44:45] [Render thread/INFO]: [CHAT] 112 104
[04:44:45] [Render thread/INFO]: [CHAT] 113 104
[04:44:45] [Render thread/INFO]: [CHAT] 114 138
[04:44:45] [Render thread/INFO]: [CHAT] 115 138
[04:44:46] [Render thread/INFO]: [CHAT] 116 138
[04:44:46] [Render thread/INFO]: [CHAT] 117 138
[04:44:46] [Render thread/INFO]: [CHAT] 118 137
[04:44:46] [Render thread/INFO]: [CHAT] 119 144
[04:44:46] [Render thread/INFO]: [CHAT] 120 144
[04:44:46] [Render thread/INFO]: [CHAT] 121 178
[04:44:46] [Render thread/INFO]: [CHAT] 122 179
[04:44:46] [Render thread/INFO]: [CHAT] 123 337
[04:44:46] [Render thread/INFO]: [CHAT] 124 337
[04:44:46] [Render thread/INFO]: [CHAT] 125 340
[04:44:46] [Render thread/INFO]: [CHAT] 126 343
[04:44:46] [Render thread/INFO]: [CHAT] 127 346
[04:44:46] [Render thread/INFO]: [CHAT] 128 349
[04:44:46] [Render thread/INFO]: [CHAT] 129 384
[04:44:46] [Render thread/INFO]: [CHAT] 130 388
[04:44:46] [Render thread/INFO]: [CHAT] 131 391
[04:44:46] [Render thread/INFO]: [CHAT] 132 393
[04:44:46] [Render thread/INFO]: [CHAT] 133 395
[04:44:46] [Render thread/INFO]: [CHAT] 134 401
[04:44:46] [Render thread/INFO]: [CHAT] 135 401
[04:44:47] [Render thread/INFO]: [CHAT] 136 417
[04:44:47] [Render thread/INFO]: [CHAT] 137 417
[04:44:47] [Render thread/INFO]: [CHAT] 138 417
[04:44:47] [Render thread/INFO]: [CHAT] 139 418
[04:44:47] [Render thread/INFO]: [CHAT] 140 417
[04:44:47] [Render thread/INFO]: [CHAT] 141 417
[04:44:47] [Render thread/INFO]: [CHAT] 142 417
[04:44:47] [Render thread/INFO]: [CHAT] 143 417
[04:44:47] [Render thread/INFO]: [CHAT] 144 417
[04:44:47] [Render thread/INFO]: [CHAT] 145 418
[04:44:47] [Render thread/INFO]: [CHAT] 146 500
[04:44:47] [Render thread/INFO]: [CHAT] 147 500
[04:44:47] [Render thread/INFO]: [CHAT] 148 500
[04:44:47] [Render thread/INFO]: [CHAT] 149 499
[04:44:47] [Render thread/INFO]: [CHAT] 150 496
[04:44:47] [Render thread/INFO]: [CHAT] 151 495
[04:44:47] [Render thread/INFO]: [CHAT] 152 494
[04:44:47] [Render thread/INFO]: [CHAT] 153 495
[04:44:47] [Render thread/INFO]: [CHAT] 154 551
[04:44:47] [Render thread/INFO]: [CHAT] 155 636
[04:44:48] [Render thread/INFO]: [CHAT] 156 635
[04:44:48] [Render thread/INFO]: [CHAT] 157 635
[04:44:48] [Render thread/INFO]: [CHAT] 158 635
[04:44:48] [Render thread/INFO]: [CHAT] 159 638
[04:44:48] [Render thread/INFO]: [CHAT] 160 640
[04:44:48] [Render thread/INFO]: [CHAT] 161 641
[04:44:48] [Render thread/INFO]: [CHAT] 162 642
[04:44:48] [Render thread/INFO]: [CHAT] 163 641
[04:44:48] [Render thread/INFO]: [CHAT] 164 640
[04:44:48] [Render thread/INFO]: [CHAT] 165 636
[04:44:48] [Render thread/INFO]: [CHAT] 166 634
[04:44:48] [Render thread/INFO]: [CHAT] 167 639
[04:44:48] [Render thread/INFO]: [CHAT] 168 645
[04:44:48] [Render thread/INFO]: [CHAT] 169 646
[04:44:48] [Render thread/INFO]: [CHAT] 170 893
[04:44:48] [Render thread/INFO]: [CHAT] 171 892
[04:44:48] [Render thread/INFO]: [CHAT] 172 890
[04:44:48] [Render thread/INFO]: [CHAT] 173 890
[04:44:48] [Render thread/INFO]: [CHAT] 174 892
[04:44:48] [Render thread/INFO]: [CHAT] 175 889
[04:44:49] [Render thread/INFO]: [CHAT] 176 884
[04:44:49] [Render thread/INFO]: [CHAT] 177 887
[04:44:49] [Render thread/INFO]: [CHAT] 178 888
[04:44:49] [Render thread/INFO]: [CHAT] 179 894
[04:44:49] [Render thread/INFO]: [CHAT] 180 893
[04:44:49] [Render thread/INFO]: [CHAT] 181 892
[04:44:49] [Render thread/INFO]: [CHAT] 182 892
[04:44:49] [Render thread/INFO]: [CHAT] 183 893
[04:44:49] [Render thread/INFO]: [CHAT] 184 893
[04:44:49] [Render thread/INFO]: [CHAT] 185 893
[04:44:49] [Render thread/INFO]: [CHAT] 186 900
[04:44:49] [Render thread/INFO]: [CHAT] 187 897
[04:44:49] [Render thread/INFO]: [CHAT] 188 896
[04:44:49] [Render thread/INFO]: [CHAT] 189 900
[04:44:49] [Render thread/INFO]: [CHAT] 190 899
[04:44:49] [Render thread/INFO]: [CHAT] 191 902
[04:44:49] [Render thread/INFO]: [CHAT] 192 902
[04:44:49] [Render thread/INFO]: [CHAT] 193 904
[04:44:49] [Render thread/INFO]: [CHAT] 194 904
[04:44:49] [Render thread/INFO]: [CHAT] 195 904
[04:44:50] [Render thread/INFO]: [CHAT] 196 904
[04:44:50] [Render thread/INFO]: [CHAT] 197 904
[04:44:50] [Render thread/INFO]: [CHAT] 198 904
[04:44:50] [Render thread/INFO]: [CHAT] 199 904
[04:44:50] [Render thread/INFO]: [CHAT] 200 904
[04:44:50] [Render thread/INFO]: [CHAT] 201 904
[04:44:50] [Render thread/INFO]: [CHAT] 202 904
[04:44:50] [Render thread/INFO]: [CHAT] 203 904
[04:44:50] [Render thread/INFO]: [CHAT] 204 902
[04:44:50] [Render thread/INFO]: [CHAT] 205 914
[04:44:50] [Render thread/INFO]: [CHAT] 206 914
[04:44:50] [Render thread/INFO]: [CHAT] 207 918
[04:44:50] [Render thread/INFO]: [CHAT] 208 921
[04:44:50] [Render thread/INFO]: [CHAT] 209 921
[04:44:50] [Render thread/INFO]: [CHAT] 210 923
[04:44:50] [Render thread/INFO]: [CHAT] 211 925
[04:44:50] [Render thread/INFO]: [CHAT] 212 927
[04:44:50] [Render thread/INFO]: [CHAT] 213 929
[04:44:50] [Render thread/INFO]: [CHAT] 214 930
[04:44:50] [Render thread/INFO]: [CHAT] 215 930
[04:44:51] [Render thread/INFO]: [CHAT] 216 930
[04:44:51] [Render thread/INFO]: [CHAT] 217 930
[04:44:51] [Render thread/INFO]: [CHAT] 218 930
[04:44:51] [Render thread/INFO]: [CHAT] 219 930
[04:44:51] [Render thread/INFO]: [CHAT] 220 930
[04:44:51] [Render thread/INFO]: [CHAT] 221 930
[04:44:51] [Render thread/INFO]: [CHAT] 222 930
[04:44:51] [Render thread/INFO]: [CHAT] 223 931
[04:44:51] [Render thread/INFO]: [CHAT] 224 932
[04:44:51] [Render thread/INFO]: [CHAT] 225 933
[04:44:51] [Render thread/INFO]: [CHAT] 226 935
[04:44:51] [Render thread/INFO]: [CHAT] 227 937
[04:44:51] [Render thread/INFO]: [CHAT] 228 938
[04:44:51] [Render thread/INFO]: [CHAT] 229 938
[04:44:51] [Render thread/INFO]: [CHAT] 230 938
[04:44:51] [Render thread/INFO]: [CHAT] 231 939
[04:44:51] [Render thread/INFO]: [CHAT] 232 939
[04:44:51] [Render thread/INFO]: [CHAT] 233 940
[04:44:51] [Render thread/INFO]: [CHAT] 234 940
[04:44:51] [Render thread/INFO]: [CHAT] 235 940
[04:44:52] [Render thread/INFO]: [CHAT] 236 940
[04:44:52] [Render thread/INFO]: [CHAT] 237 940
[04:44:52] [Render thread/INFO]: [CHAT] 238 940
[04:44:52] [Render thread/INFO]: [CHAT] 239 940
[04:44:52] [Render thread/INFO]: [CHAT] 240 940
[04:44:52] [Render thread/INFO]: [CHAT] 241 940
[04:44:52] [Render thread/INFO]: [CHAT] 242 940
[04:44:52] [Render thread/INFO]: [CHAT] 243 940
[04:44:52] [Render thread/INFO]: [CHAT] 244 940
[04:44:52] [Render thread/INFO]: [CHAT] 245 940
[04:44:52] [Render thread/INFO]: [CHAT] 246 940
[04:44:52] [Render thread/INFO]: [CHAT] 247 940
[04:44:52] [Render thread/INFO]: [CHAT] 248 940
[04:44:52] [Render thread/INFO]: [CHAT] 249 940
[04:44:52] [Render thread/INFO]: [CHAT] 250 940
[04:44:52] [Render thread/INFO]: [CHAT] 251 940
[04:44:52] [Render thread/INFO]: [CHAT] 252 940
[04:44:52] [Render thread/INFO]: [CHAT] 253 940
[04:44:52] [Render thread/INFO]: [CHAT] 254 940
[04:44:52] [Render thread/INFO]: [CHAT] 255 940
[04:44:53] [Render thread/INFO]: [CHAT] 256 940
[04:44:53] [Render thread/INFO]: [CHAT] 257 940
[04:44:53] [Render thread/INFO]: [CHAT] 258 940
[04:44:53] [Render thread/INFO]: [CHAT] 259 940
[04:44:53] [Render thread/INFO]: [CHAT] 260 940
[04:44:53] [Render thread/INFO]: [CHAT] 261 940
[04:44:53] [Render thread/INFO]: [CHAT] 262 940
[04:44:53] [Render thread/INFO]: [CHAT] 263 940
[04:44:53] [Render thread/INFO]: [CHAT] 264 940
[04:44:53] [Render thread/INFO]: [CHAT] 265 940
[04:44:53] [Render thread/INFO]: [CHAT] 266 940
[04:44:53] [Render thread/INFO]: [CHAT] 267 940
[04:44:53] [Render thread/INFO]: [CHAT] 268 940
[04:44:53] [Render thread/INFO]: [CHAT] 269 940
[04:44:53] [Render thread/INFO]: [CHAT] 270 940
[04:44:53] [Render thread/INFO]: [CHAT] 271 940
[04:44:53] [Render thread/INFO]: [CHAT] 272 940
[04:44:53] [Render thread/INFO]: [CHAT] 273 940
[04:44:53] [Render thread/INFO]: [CHAT] 274 940
[04:44:53] [Render thread/INFO]: [CHAT] 275 940
[04:44:54] [Render thread/INFO]: [CHAT] 276 940
[04:44:54] [Render thread/INFO]: [CHAT] 277 940
[04:44:54] [Render thread/INFO]: [CHAT] 278 940
[04:44:54] [Render thread/INFO]: [CHAT] 279 940
[04:44:54] [Render thread/INFO]: [CHAT] 280 940
[04:44:54] [Render thread/INFO]: [CHAT] 281 940
[04:44:54] [Render thread/INFO]: [CHAT] 282 940
[04:44:54] [Render thread/INFO]: [CHAT] 283 940
[04:44:54] [Render thread/INFO]: [CHAT] 284 940
[04:44:54] [Render thread/INFO]: [CHAT] 285 940
[04:44:54] [Render thread/INFO]: [CHAT] 286 940
[04:44:54] [Render thread/INFO]: [CHAT] 287 940
[04:44:54] [Render thread/INFO]: [CHAT] 288 940
[04:44:54] [Render thread/INFO]: [CHAT] 289 940
[04:44:54] [Render thread/INFO]: [CHAT] 290 940
[04:44:54] [Render thread/INFO]: [CHAT] 291 940
[04:44:54] [Render thread/INFO]: [CHAT] 292 940
[04:44:54] [Render thread/INFO]: [CHAT] 293 940
[04:44:54] [Render thread/INFO]: [CHAT] 294 940
[04:44:54] [Render thread/INFO]: [CHAT] 295 940
[04:44:55] [Render thread/INFO]: [CHAT] 296 940
[04:44:55] [Render thread/INFO]: [CHAT] 297 940
[04:44:55] [Render thread/INFO]: [CHAT] 298 940
[04:44:55] [Render thread/INFO]: [CHAT] 299 940
[04:44:55] [Render thread/INFO]: [CHAT] 300 939
[04:44:55] [Render thread/INFO]: [CHAT] 301 938
[04:44:55] [Render thread/INFO]: [CHAT] 302 938
[04:44:55] [Render thread/INFO]: [CHAT] 303 936
[04:44:55] [Render thread/INFO]: [CHAT] 304 936
[04:44:55] [Render thread/INFO]: [CHAT] 305 933
[04:44:55] [Render thread/INFO]: [CHAT] 306 932
[04:44:55] [Render thread/INFO]: [CHAT] 307 932
[04:44:55] [Render thread/INFO]: [CHAT] 308 929
[04:44:55] [Render thread/INFO]: [CHAT] 309 929
[04:44:55] [Render thread/INFO]: [CHAT] 310 927
[04:44:55] [Render thread/INFO]: [CHAT] 311 927
[04:44:55] [Render thread/INFO]: [CHAT] 312 927
[04:44:55] [Render thread/INFO]: [CHAT] 313 924
[04:44:55] [Render thread/INFO]: [CHAT] 314 922
[04:44:55] [Render thread/INFO]: [CHAT] 315 919
[04:44:56] [Render thread/INFO]: [CHAT] 316 920
[04:44:56] [Render thread/INFO]: [CHAT] 317 919
[04:44:56] [Render thread/INFO]: [CHAT] 318 919
[04:44:56] [Render thread/INFO]: [CHAT] 319 919
[04:44:56] [Render thread/INFO]: [CHAT] 320 922
[04:44:56] [Render thread/INFO]: [CHAT] 321 922
[04:44:56] [Render thread/INFO]: [CHAT] 322 922
[04:44:56] [Render thread/INFO]: [CHAT] 323 922
[04:44:56] [Render thread/INFO]: [CHAT] 324 922
[04:44:56] [Render thread/INFO]: [CHAT] 325 924
[04:44:56] [Render thread/INFO]: [CHAT] 326 924
[04:44:56] [Render thread/INFO]: [CHAT] 327 925
[04:44:56] [Render thread/INFO]: [CHAT] 328 925
[04:44:56] [Render thread/INFO]: [CHAT] 329 924
[04:44:56] [Render thread/INFO]: [CHAT] 330 925
[04:44:56] [Render thread/INFO]: [CHAT] 331 925
[04:44:56] [Render thread/INFO]: [CHAT] 332 925
[04:44:56] [Render thread/INFO]: [CHAT] 333 928
[04:44:56] [Render thread/INFO]: [CHAT] 334 929
[04:44:56] [Render thread/INFO]: [CHAT] 335 930
[04:44:57] [Render thread/INFO]: [CHAT] 336 931
[04:44:57] [Render thread/INFO]: [CHAT] 337 932
[04:44:57] [Render thread/INFO]: [CHAT] 338 932
[04:44:57] [Render thread/INFO]: [CHAT] 339 932
[04:44:57] [Render thread/INFO]: [CHAT] 340 932
[04:44:57] [Render thread/INFO]: [CHAT] 341 932
[04:44:57] [Render thread/INFO]: [CHAT] 342 932
[04:44:57] [Render thread/INFO]: [CHAT] 343 932
[04:44:57] [Render thread/INFO]: [CHAT] 344 931
[04:44:57] [Render thread/INFO]: [CHAT] 345 931
[04:44:57] [Render thread/INFO]: [CHAT] 346 932
[04:44:57] [Render thread/INFO]: [CHAT] 347 932
[04:44:57] [Render thread/INFO]: [CHAT] 348 932
[04:44:57] [Render thread/INFO]: [CHAT] 349 932
[04:44:57] [Render thread/INFO]: [CHAT] 350 932
[04:44:57] [Render thread/INFO]: [CHAT] 351 932
[04:44:57] [Render thread/INFO]: [CHAT] 352 932
[04:44:57] [Render thread/INFO]: [CHAT] 353 932
[04:44:57] [Render thread/INFO]: [CHAT] 354 932
[04:44:57] [Render thread/INFO]: [CHAT] 355 932
[04:44:58] [Render thread/INFO]: [CHAT] 356 931
[04:44:58] [Render thread/INFO]: [CHAT] 357 931
[04:44:58] [Render thread/INFO]: [CHAT] 358 932
[04:44:58] [Render thread/INFO]: [CHAT] 359 932
[04:44:58] [Render thread/INFO]: [CHAT] 360 932
[04:44:58] [Render thread/INFO]: [CHAT] 361 932
[04:44:58] [Render thread/INFO]: [CHAT] 362 932
[04:44:58] [Render thread/INFO]: [CHAT] 363 932
[04:44:58] [Render thread/INFO]: [CHAT] 364 932
[04:44:58] [Render thread/INFO]: [CHAT] 365 932
[04:44:58] [Render thread/INFO]: [CHAT] 366 932
[04:44:58] [Render thread/INFO]: [CHAT] 367 932
[04:44:58] [Render thread/INFO]: [CHAT] 368 932
[04:44:58] [Render thread/INFO]: [CHAT] 369 932
[04:44:58] [Render thread/INFO]: [CHAT] 370 926
[04:44:58] [Render thread/INFO]: [CHAT] 371 926
[04:44:58] [Render thread/INFO]: [CHAT] 372 926
[04:44:58] [Render thread/INFO]: [CHAT] 373 926
[04:44:58] [Render thread/INFO]: [CHAT] 374 927
[04:44:58] [Render thread/INFO]: [CHAT] 375 927
[04:44:59] [Render thread/INFO]: [CHAT] 376 927
[04:44:59] [Render thread/INFO]: [CHAT] 377 927
[04:44:59] [Render thread/INFO]: [CHAT] 378 927
[04:44:59] [Render thread/INFO]: [CHAT] 379 927
[04:44:59] [Render thread/INFO]: [CHAT] 380 927
[04:44:59] [Render thread/INFO]: [CHAT] 381 933
[04:44:59] [Render thread/INFO]: [CHAT] 382 933
[04:44:59] [Render thread/INFO]: [CHAT] 383 932
[04:44:59] [Render thread/INFO]: [CHAT] 384 931
[04:44:59] [Render thread/INFO]: [CHAT] 385 929
[04:44:59] [Render thread/INFO]: [CHAT] 386 928
[04:44:59] [Render thread/INFO]: [CHAT] 387 926
[04:44:59] [Render thread/INFO]: [CHAT] 388 926
[04:44:59] [Render thread/INFO]: [CHAT] 389 924
[04:44:59] [Render thread/INFO]: [CHAT] 390 924
[04:44:59] [Render thread/INFO]: [CHAT] 391 925
[04:44:59] [Render thread/INFO]: [CHAT] 392 924
[04:44:59] [Render thread/INFO]: [CHAT] 393 927
[04:44:59] [Render thread/INFO]: [CHAT] 394 927
[04:44:59] [Render thread/INFO]: [CHAT] 395 927
[04:45:00] [Render thread/INFO]: [CHAT] 396 927
[04:45:00] [Render thread/INFO]: [CHAT] 397 927
[04:45:00] [Render thread/INFO]: [CHAT] 398 927
[04:45:00] [Render thread/INFO]: [CHAT] 399 934
[04:45:00] [Render thread/INFO]: [CHAT] 400 933
[04:45:00] [Render thread/INFO]: [CHAT] 401 934
[04:45:00] [Render thread/INFO]: [CHAT] 402 931
[04:45:00] [Render thread/INFO]: [CHAT] 403 931
[04:45:00] [Render thread/INFO]: [CHAT] 404 929
[04:45:00] [Render thread/INFO]: [CHAT] 405 927
[04:45:00] [Render thread/INFO]: [CHAT] 406 928
[04:45:00] [Render thread/INFO]: [CHAT] 407 927
[04:45:00] [Render thread/INFO]: [CHAT] 408 927
[04:45:00] [Render thread/INFO]: [CHAT] 409 926
[04:45:00] [Render thread/INFO]: [CHAT] 410 923
[04:45:00] [Render thread/INFO]: [CHAT] 411 919
[04:45:00] [Render thread/INFO]: [CHAT] 412 915
[04:45:00] [Render thread/INFO]: [CHAT] 413 913
[04:45:00] [Render thread/INFO]: [CHAT] 414 913
[04:45:00] [Render thread/INFO]: [CHAT] 415 915
[04:45:01] [Render thread/INFO]: [CHAT] 416 919
[04:45:01] [Render thread/INFO]: [CHAT] 417 922
[04:45:01] [Render thread/INFO]: [CHAT] 418 934
